Path,ID,Filename,Label,Category Level 1,Category Level 2,Predicted_Label
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq195.jpg,hou02614c00458,seq195.jpg,"sheet 100 (originally marked ""97"") (seq. 195)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq199.jpg,hou02614c00458,seq199.jpg,"sheet 102 (originally marked ""99"") (seq. 199)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq293.jpg,hou02614c00458,seq293.jpg,sheet 73 [a] (seq. 293),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq307.jpg,hou02614c00458,seq307.jpg,sheet 80 [d] (seq. 307),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq345.jpg,hou02614c00458,seq345.jpg,sheet 68 [c] (seq. 345),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq351.jpg,hou02614c00458,seq351.jpg,sheet 70 [c] (seq. 351),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq447.jpg,hou02614c00458,seq447.jpg,sheet 74 [i] (seq. 447),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq448.jpg,hou02614c00458,seq448.jpg,"sheet 74 [i], verso (seq. 448)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq463.jpg,hou02614c00458,seq463.jpg,sheet 98 [a] (seq. 463),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq472.jpg,hou02614c00458,seq472.jpg,(blank) (seq. 472),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq479.jpg,hou02614c00458,seq479.jpg,sheet 44 [b] (seq. 479),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq480.jpg,hou02614c00458,seq480.jpg,"sheet 44 [b], verso (seq. 480)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq487.jpg,hou02614c00458,seq487.jpg,sheet 86 [c] (seq. 487),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq505.jpg,hou02614c00458,seq505.jpg,"sheet 128 (marked ""2nd copy"") (seq. 505)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq513.jpg,hou02614c00458,seq513.jpg,photocopy 1 (seq. 513),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq515.jpg,hou02614c00458,seq515.jpg,photocopy 2 (seq. 515),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq521.jpg,hou02614c00458,seq521.jpg,sheet 26 [a] (seq. 521),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq522.jpg,hou02614c00458,seq522.jpg,"sheet 26 [a], verso (seq. 522)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq523.jpg,hou02614c00458,seq523.jpg,sheet 29 [a] (seq. 523),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq524.jpg,hou02614c00458,seq524.jpg,"sheet 29 [a], verso (seq. 524)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq525.jpg,hou02614c00458,seq525.jpg,photocopy 3 (seq. 525),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq553.jpg,hou02614c00458,seq553.jpg,sheet 15 [a] (seq. 553),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq559.jpg,hou02614c00458,seq559.jpg,sheet 18 [b] (seq. 559),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq561.jpg,hou02614c00458,seq561.jpg,sheet 19 [a] (seq. 561),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq567.jpg,hou02614c00458,seq567.jpg,sheet 22 [a] (seq. 567),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq573.jpg,hou02614c00458,seq573.jpg,sheet 25 [a] (seq. 573),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq577.jpg,hou02614c00458,seq577.jpg,sheet 27 [a] (seq. 577),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq579.jpg,hou02614c00458,seq579.jpg,sheet 28 [a] (seq. 579),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq581.jpg,hou02614c00458,seq581.jpg,sheet 29 [b] (seq. 581),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq583.jpg,hou02614c00458,seq583.jpg,sheet 30 [b] (seq. 583),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq587.jpg,hou02614c00458,seq587.jpg,sheet 32 [a] (seq. 587),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq589.jpg,hou02614c00458,seq589.jpg,sheet 33 [a] (seq. 589),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq591.jpg,hou02614c00458,seq591.jpg,sheet 34 [a] (seq. 591),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq593.jpg,hou02614c00458,seq593.jpg,sheet 35 [a] (seq. 593),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq597.jpg,hou02614c00458,seq597.jpg,sheet 37 [a] (seq. 597),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq599.jpg,hou02614c00458,seq599.jpg,sheet 38 [b] (seq. 599),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq603.jpg,hou02614c00458,seq603.jpg,sheet 40 [a] (seq. 603),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq613.jpg,hou02614c00458,seq613.jpg,sheet 45 [b] (seq. 613),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq615.jpg,hou02614c00458,seq615.jpg,sheet 46 [a] (seq. 615),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq617.jpg,hou02614c00458,seq617.jpg,sheet 47 [a] (seq. 617),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq619.jpg,hou02614c00458,seq619.jpg,sheet 48 [a] (seq. 619),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq621.jpg,hou02614c00458,seq621.jpg,sheet 49 [b] (seq. 621),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq623.jpg,hou02614c00458,seq623.jpg,sheet 50 [b] (seq. 623),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq625.jpg,hou02614c00458,seq625.jpg,sheet 51 [a] (seq. 625),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq627.jpg,hou02614c00458,seq627.jpg,sheet 52 [a] (seq. 627),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq629.jpg,hou02614c00458,seq629.jpg,sheet 52 [b] (seq. 629),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq631.jpg,hou02614c00458,seq631.jpg,sheet 53 [a] (seq. 631),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq637.jpg,hou02614c00458,seq637.jpg,sheet 56 [d] (seq. 637),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq639.jpg,hou02614c00458,seq639.jpg,sheet 57 [d] (seq. 639),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq643.jpg,hou02614c00458,seq643.jpg,sheet 59 [c] (seq. 643),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq651.jpg,hou02614c00458,seq651.jpg,sheet 63 [b] (seq. 651),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq653.jpg,hou02614c00458,seq653.jpg,sheet 64 [b] (seq. 653),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq655.jpg,hou02614c00458,seq655.jpg,sheet 65 [c] (seq. 655),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq657.jpg,hou02614c00458,seq657.jpg,sheet 66 [b] (seq. 657),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq659.jpg,hou02614c00458,seq659.jpg,sheet 67 [b] (seq. 659),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq661.jpg,hou02614c00458,seq661.jpg,sheet 68 [e] (seq. 661),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq663.jpg,hou02614c00458,seq663.jpg,sheet 52 [c] (seq. 663),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq665.jpg,hou02614c00458,seq665.jpg,sheet 53 [b] (seq. 665),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq667.jpg,hou02614c00458,seq667.jpg,sheet 2 [b] (seq. 667),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq668.jpg,hou02614c00458,seq668.jpg,"sheet 2 [b], verso (seq. 668)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq679.jpg,hou02614c00458,seq679.jpg,sheet 24 [b] (seq. 679),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq707.jpg,hou02614c00458,seq707.jpg,sheet 38 [d] (seq. 707),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq709.jpg,hou02614c00458,seq709.jpg,sheet 39 [c] (seq. 709),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq753.jpg,hou02614c00458,seq753.jpg,sheet 62 [f] (seq. 753),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq51.jpg,hou02614c00459,seq51.jpg,sheet 44 (seq. 51),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq52.jpg,hou02614c00459,seq52.jpg,"sheet 44, verso (seq. 52)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq58.jpg,hou02614c00459,seq58.jpg,"sheet 39 [b], verso (seq. 58)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq67.jpg,hou02614c00459,seq67.jpg,sheet 43 [a] (seq. 67),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq69.jpg,hou02614c00459,seq69.jpg,sheet 44 [a] (seq. 69),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq71.jpg,hou02614c00459,seq71.jpg,sheet 45 (seq. 71),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq83.jpg,hou02614c00459,seq83.jpg,sheet 43 [b] (seq. 83),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq84.jpg,hou02614c00459,seq84.jpg,"sheet 43 [b], verso (seq. 84)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq91.jpg,hou02614c00459,seq91.jpg,sheet 42 [c] (seq. 91),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq93.jpg,hou02614c00459,seq93.jpg,sheet 43 [d] (seq. 93),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq107.jpg,hou02614c00459,seq107.jpg,sheet 50 (seq. 107),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq117.jpg,hou02614c00459,seq117.jpg,sheet 55 (seq. 117),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00459/seq174.jpg,hou02614c00459,seq174.jpg,"sheet 73 [c], verso (seq. 174)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00462/seq36.jpg,hou02614c00462,seq36.jpg,(blank) (seq. 36),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00462/seq63.jpg,hou02614c00462,seq63.jpg,sheet 177 (intervening sheets not present) (seq. 63),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00462/seq89.jpg,hou02614c00462,seq89.jpg,page 12 (seq. 89),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00462/seq483.jpg,hou02614c00462,seq483.jpg,page 205 (seq. 483),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq6.jpg,hou02614c00491,seq6.jpg,(seq. 6),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq8.jpg,hou02614c00491,seq8.jpg,(seq. 8),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq9.jpg,hou02614c00491,seq9.jpg,(seq. 9),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq12.jpg,hou02614c00491,seq12.jpg,(seq. 12),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq15.jpg,hou02614c00491,seq15.jpg,(seq. 15),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq21.jpg,hou02614c00491,seq21.jpg,(seq. 21),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq22.jpg,hou02614c00491,seq22.jpg,(seq. 22),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq23.jpg,hou02614c00491,seq23.jpg,(seq. 23),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq25.jpg,hou02614c00491,seq25.jpg,(seq. 25),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq28.jpg,hou02614c00491,seq28.jpg,(seq. 28),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq29.jpg,hou02614c00491,seq29.jpg,(seq. 29),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq31.jpg,hou02614c00491,seq31.jpg,(seq. 31),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq40.jpg,hou02614c00491,seq40.jpg,(seq. 40),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq46.jpg,hou02614c00491,seq46.jpg,(seq. 46),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq50.jpg,hou02614c00491,seq50.jpg,(seq. 50),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq52.jpg,hou02614c00491,seq52.jpg,(seq. 52),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq68.jpg,hou02614c00491,seq68.jpg,(seq. 68),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq88.jpg,hou02614c00491,seq88.jpg,(seq. 88),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq90.jpg,hou02614c00491,seq90.jpg,(seq. 90),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00491/seq92.jpg,hou02614c00491,seq92.jpg,(seq. 92),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq4.jpg,hou02614c00493,seq4.jpg,(seq. 4),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq12.jpg,hou02614c00493,seq12.jpg,(seq. 12),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq13.jpg,hou02614c00493,seq13.jpg,(seq. 13),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq16.jpg,hou02614c00493,seq16.jpg,(seq. 16),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq17.jpg,hou02614c00493,seq17.jpg,(seq. 17),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq36.jpg,hou02614c00493,seq36.jpg,(seq. 36),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq43.jpg,hou02614c00493,seq43.jpg,(seq. 43),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq45.jpg,hou02614c00493,seq45.jpg,(seq. 45),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00493/seq61.jpg,hou02614c00493,seq61.jpg,(seq. 61),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02523/seq11.jpg,hou02614c02523,seq11.jpg,(seq. 11),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02523/seq12.jpg,hou02614c02523,seq12.jpg,(seq. 12),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02523/seq13.jpg,hou02614c02523,seq13.jpg,(seq. 13),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02523/seq15.jpg,hou02614c02523,seq15.jpg,(seq. 15),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00505/seq42.jpg,hou02614c00505,seq42.jpg,(seq. 42),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq16.jpg,hou02614c00507,seq16.jpg,(seq. 16),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq103.jpg,hou02614c00507,seq103.jpg,(seq. 103),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq123.jpg,hou02614c00507,seq123.jpg,(seq. 123),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq131.jpg,hou02614c00507,seq131.jpg,(seq. 131),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq148.jpg,hou02614c00507,seq148.jpg,(seq. 148),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq157.jpg,hou02614c00507,seq157.jpg,(seq. 157),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq187.jpg,hou02614c00507,seq187.jpg,(seq. 187),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq188.jpg,hou02614c00507,seq188.jpg,(seq. 188),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq189.jpg,hou02614c00507,seq189.jpg,(seq. 189),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq233.jpg,hou02614c00507,seq233.jpg,(seq. 233),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq235.jpg,hou02614c00507,seq235.jpg,(seq. 235),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq236.jpg,hou02614c00507,seq236.jpg,(seq. 236),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq238.jpg,hou02614c00507,seq238.jpg,(seq. 238),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq240.jpg,hou02614c00507,seq240.jpg,(seq. 240),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq241.jpg,hou02614c00507,seq241.jpg,(seq. 241),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq243.jpg,hou02614c00507,seq243.jpg,(seq. 243),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq244.jpg,hou02614c00507,seq244.jpg,(seq. 244),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq249.jpg,hou02614c00507,seq249.jpg,(seq. 249),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq250.jpg,hou02614c00507,seq250.jpg,(seq. 250),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq251.jpg,hou02614c00507,seq251.jpg,(seq. 251),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00507/seq252.jpg,hou02614c00507,seq252.jpg,(seq. 252),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00508/seq5.jpg,hou02614c00508,seq5.jpg,(seq. 5),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00508/seq7.jpg,hou02614c00508,seq7.jpg,(seq. 7),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00508/seq11.jpg,hou02614c00508,seq11.jpg,(seq. 11),I. Manuscripts,D. Logic,diagram_mixed
